FA 1;FA 2;FA 3;FA 4;FA 5;FA 6;FA 7;FA 8;FA 9;FA 10;FA 11;FA 12;FA 13;FA 14;FA 15;FA 16;FA 17;FA 18;FA 19;FA 20;FA 21;FA 22;FA 23;FA 24;FA 25;FA 26;FA 27;FA 28;FA 29;FA 30;FA 31;FA 32;FA 33;FA 34;FA 35;FA 36;FA 37;FA 38;FA 39;FA 40;FA 41;FA 42;FA 43;FA 44;FA 45;FA 46;FA 47;FA 48;FA 49;FA 50;FA 51;FA 52;FA 53;FA 54;FA 55;FA 56;rho
0.181188;0.098123;0.067290;0.085479;0.111912;0.098123;0.111912;0.225843;0.085479;0.085479;0.067290;0.098123;0.098123;0.111912;0.181188;0.181188;0.225843;0.067290;0.063116;0.181188;0.225843;0.098123;0.225843;0.063116;0.025914;0.225843;0.098123;0.063116;0.181188;0.181188;0.098123;0.225843;0.067290;0.181188;0.225843;0.181188;0.225843;0.085479;0.067290;0.067290;0.067290;0.085479;0.098123;0.063116;0.181188;0.067290;0.063116;0.067290;0.063116;0.181188;0.225843;0.085479;0.025914;0.067290;0.183520;0.225843;0.082447
0.063116;0.063116;0.181188;0.063116;0.067290;0.111912;0.225843;0.225843;0.181188;0.067290;0.067290;0.098123;0.183520;0.063116;0.183520;0.181188;0.225843;0.063116;0.067290;0.111912;0.085479;0.181188;0.025914;0.098123;0.181188;0.067290;0.067290;0.183520;0.225843;0.025914;0.067290;0.085479;0.085479;0.085479;0.025914;0.063116;0.111912;0.183520;0.098123;0.181188;0.183520;0.225843;0.025914;0.181188;0.067290;0.183520;0.181188;0.111912;0.025914;0.063116;0.098123;0.183520;0.111912;0.225843;0.063116;0.183520;0.083233
0.183520;0.025914;0.098123;0.111912;0.063116;0.183520;0.111912;0.181188;0.025914;0.085479;0.225843;0.225843;0.063116;0.181188;0.063116;0.067290;0.183520;0.085479;0.098123;0.225843;0.183520;0.067290;0.067290;0.225843;0.063116;0.063116;0.067290;0.181188;0.067290;0.181188;0.183520;0.111912;0.181188;0.181188;0.111912;0.025914;0.067290;0.085479;0.183520;0.025914;0.098123;0.181188;0.225843;0.183520;0.225843;0.025914;0.085479;0.067290;0.181188;0.183520;0.085479;0.181188;0.111912;0.067290;0.025914;0.225843;0.085458
0.025914;0.063116;0.067290;0.111912;0.183520;0.181188;0.085479;0.181188;0.111912;0.111912;0.225843;0.085479;0.111912;0.098123;0.183520;0.085479;0.225843;0.111912;0.183520;0.183520;0.025914;0.063116;0.085479;0.111912;0.183520;0.067290;0.063116;0.025914;0.025914;0.225843;0.098123;0.085479;0.085479;0.098123;0.067290;0.098123;0.111912;0.025914;0.085479;0.111912;0.025914;0.183520;0.067290;0.183520;0.085479;0.225843;0.067290;0.181188;0.098123;0.111912;0.183520;0.063116;0.098123;0.067290;0.067290;0.183520;0.074308
0.098123;0.111912;0.025914;0.063116;0.098123;0.183520;0.111912;0.183520;0.067290;0.183520;0.063116;0.111912;0.183520;0.098123;0.067290;0.181188;0.098123;0.183520;0.181188;0.063116;0.181188;0.225843;0.098123;0.067290;0.025914;0.025914;0.183520;0.225843;0.111912;0.183520;0.067290;0.098123;0.098123;0.025914;0.067290;0.098123;0.225843;0.098123;0.225843;0.181188;0.183520;0.098123;0.225843;0.111912;0.111912;0.085479;0.085479;0.025914;0.098123;0.085479;0.067290;0.225843;0.183520;0.183520;0.183520;0.098123;0.102267
0.098123;0.225843;0.025914;0.085479;0.085479;0.181188;0.025914;0.025914;0.111912;0.183520;0.085479;0.225843;0.111912;0.225843;0.025914;0.085479;0.025914;0.183520;0.181188;0.225843;0.225843;0.063116;0.181188;0.025914;0.183520;0.063116;0.025914;0.085479;0.025914;0.111912;0.111912;0.225843;0.098123;0.063116;0.067290;0.025914;0.025914;0.098123;0.183520;0.025914;0.025914;0.183520;0.181188;0.183520;0.067290;0.098123;0.063116;0.111912;0.183520;0.111912;0.085479;0.225843;0.085479;0.063116;0.111912;0.225843;0.080356
0.111912;0.098123;0.225843;0.067290;0.067290;0.067290;0.225843;0.085479;0.025914;0.225843;0.111912;0.181188;0.085479;0.181188;0.098123;0.067290;0.025914;0.225843;0.063116;0.063116;0.111912;0.098123;0.063116;0.181188;0.111912;0.098123;0.063116;0.111912;0.183520;0.225843;0.067290;0.063116;0.067290;0.085479;0.085479;0.225843;0.025914;0.181188;0.085479;0.085479;0.067290;0.111912;0.063116;0.025914;0.085479;0.098123;0.111912;0.085479;0.085479;0.063116;0.181188;0.225843;0.085479;0.025914;0.085479;0.025914;0.068715
0.181188;0.183520;0.225843;0.225843;0.025914;0.085479;0.183520;0.085479;0.025914;0.085479;0.098123;0.183520;0.085479;0.098123;0.111912;0.085479;0.111912;0.111912;0.181188;0.025914;0.067290;0.225843;0.025914;0.085479;0.181188;0.063116;0.111912;0.098123;0.063116;0.181188;0.111912;0.085479;0.085479;0.181188;0.111912;0.111912;0.181188;0.025914;0.111912;0.025914;0.111912;0.111912;0.181188;0.181188;0.085479;0.085479;0.111912;0.085479;0.183520;0.183520;0.111912;0.063116;0.025914;0.025914;0.063116;0.111912;0.074700
0.067290;0.181188;0.111912;0.085479;0.085479;0.111912;0.098123;0.085479;0.063116;0.225843;0.025914;0.225843;0.098123;0.025914;0.025914;0.025914;0.183520;0.181188;0.067290;0.225843;0.025914;0.085479;0.098123;0.098123;0.098123;0.183520;0.183520;0.183520;0.181188;0.181188;0.025914;0.085479;0.063116;0.025914;0.225843;0.063116;0.225843;0.225843;0.063116;0.085479;0.225843;0.183520;0.025914;0.025914;0.025914;0.063116;0.111912;0.098123;0.085479;0.063116;0.225843;0.111912;0.085479;0.085479;0.025914;0.183520;0.069823
0.111912;0.181188;0.225843;0.098123;0.183520;0.225843;0.098123;0.111912;0.183520;0.183520;0.183520;0.181188;0.063116;0.098123;0.067290;0.063116;0.063116;0.183520;0.085479;0.085479;0.067290;0.098123;0.085479;0.225843;0.067290;0.025914;0.098123;0.063116;0.098123;0.025914;0.085479;0.183520;0.111912;0.181188;0.025914;0.181188;0.098123;0.111912;0.183520;0.183520;0.025914;0.098123;0.181188;0.063116;0.063116;0.067290;0.111912;0.225843;0.063116;0.183520;0.111912;0.225843;0.181188;0.067290;0.025914;0.181188;0.062796
0.225843;0.181188;0.181188;0.111912;0.098123;0.225843;0.111912;0.181188;0.181188;0.067290;0.111912;0.225843;0.098123;0.025914;0.183520;0.067290;0.181188;0.085479;0.063116;0.225843;0.225843;0.183520;0.063116;0.025914;0.085479;0.025914;0.098123;0.183520;0.025914;0.098123;0.111912;0.067290;0.183520;0.067290;0.111912;0.063116;0.225843;0.085479;0.025914;0.098123;0.181188;0.067290;0.181188;0.183520;0.111912;0.225843;0.181188;0.225843;0.111912;0.063116;0.067290;0.063116;0.025914;0.085479;0.025914;0.063116;0.066974
0.111912;0.085479;0.225843;0.183520;0.111912;0.225843;0.025914;0.098123;0.098123;0.085479;0.098123;0.111912;0.063116;0.098123;0.085479;0.183520;0.225843;0.181188;0.181188;0.063116;0.225843;0.181188;0.063116;0.111912;0.085479;0.225843;0.085479;0.181188;0.225843;0.067290;0.063116;0.111912;0.225843;0.085479;0.098123;0.025914;0.067290;0.085479;0.225843;0.067290;0.111912;0.181188;0.025914;0.111912;0.181188;0.181188;0.111912;0.025914;0.067290;0.085479;0.225843;0.183520;0.025914;0.025914;0.111912;0.067290;0.085816
0.085479;0.085479;0.063116;0.098123;0.067290;0.183520;0.183520;0.067290;0.025914;0.225843;0.063116;0.025914;0.063116;0.025914;0.098123;0.183520;0.098123;0.085479;0.225843;0.183520;0.098123;0.025914;0.067290;0.085479;0.098123;0.085479;0.025914;0.111912;0.025914;0.067290;0.225843;0.067290;0.111912;0.181188;0.225843;0.085479;0.025914;0.085479;0.085479;0.025914;0.063116;0.225843;0.181188;0.063116;0.181188;0.183520;0.098123;0.098123;0.063116;0.181188;0.183520;0.225843;0.025914;0.067290;0.085479;0.111912;0.051421
0.063116;0.225843;0.063116;0.225843;0.111912;0.111912;0.067290;0.181188;0.225843;0.063116;0.181188;0.111912;0.183520;0.181188;0.225843;0.063116;0.067290;0.181188;0.183520;0.063116;0.063116;0.181188;0.067290;0.183520;0.225843;0.225843;0.181188;0.098123;0.181188;0.183520;0.063116;0.111912;0.025914;0.181188;0.181188;0.181188;0.181188;0.183520;0.225843;0.063116;0.067290;0.067290;0.085479;0.225843;0.063116;0.225843;0.183520;0.098123;0.183520;0.098123;0.063116;0.181188;0.225843;0.067290;0.183520;0.085479;0.113300
0.183520;0.025914;0.098123;0.098123;0.085479;0.225843;0.181188;0.063116;0.225843;0.111912;0.025914;0.063116;0.067290;0.063116;0.183520;0.085479;0.111912;0.067290;0.085479;0.181188;0.098123;0.225843;0.183520;0.067290;0.111912;0.111912;0.025914;0.225843;0.183520;0.098123;0.085479;0.225843;0.067290;0.085479;0.098123;0.183520;0.111912;0.225843;0.181188;0.085479;0.225843;0.225843;0.181188;0.111912;0.183520;0.085479;0.025914;0.183520;0.063116;0.181188;0.225843;0.085479;0.085479;0.111912;0.111912;0.183520;0.097609
0.181188;0.067290;0.025914;0.098123;0.111912;0.025914;0.111912;0.225843;0.181188;0.085479;0.063116;0.067290;0.098123;0.181188;0.025914;0.111912;0.111912;0.181188;0.025914;0.067290;0.098123;0.225843;0.181188;0.098123;0.025914;0.183520;0.025914;0.183520;0.025914;0.183520;0.098123;0.098123;0.063116;0.067290;0.063116;0.181188;0.181188;0.098123;0.067290;0.063116;0.063116;0.025914;0.085479;0.225843;0.111912;0.085479;0.085479;0.085479;0.225843;0.225843;0.063116;0.111912;0.111912;0.063116;0.181188;0.098123;0.081231
0.225843;0.025914;0.063116;0.111912;0.063116;0.025914;0.181188;0.225843;0.063116;0.183520;0.183520;0.067290;0.181188;0.025914;0.098123;0.098123;0.183520;0.085479;0.183520;0.085479;0.225843;0.098123;0.181188;0.063116;0.181188;0.225843;0.111912;0.181188;0.225843;0.025914;0.098123;0.183520;0.225843;0.063116;0.183520;0.098123;0.098123;0.183520;0.063116;0.111912;0.085479;0.111912;0.181188;0.067290;0.085479;0.225843;0.098123;0.067290;0.111912;0.111912;0.181188;0.183520;0.063116;0.183520;0.063116;0.067290;0.074574
0.183520;0.067290;0.098123;0.111912;0.181188;0.111912;0.111912;0.111912;0.067290;0.183520;0.063116;0.225843;0.111912;0.098123;0.025914;0.225843;0.111912;0.111912;0.025914;0.025914;0.225843;0.183520;0.111912;0.111912;0.085479;0.063116;0.025914;0.085479;0.063116;0.098123;0.111912;0.183520;0.067290;0.067290;0.111912;0.111912;0.181188;0.111912;0.183520;0.067290;0.111912;0.098123;0.025914;0.183520;0.098123;0.067290;0.085479;0.067290;0.225843;0.067290;0.098123;0.225843;0.085479;0.025914;0.181188;0.085479;0.073267
0.183520;0.098123;0.111912;0.225843;0.181188;0.111912;0.098123;0.225843;0.098123;0.225843;0.067290;0.098123;0.098123;0.183520;0.181188;0.025914;0.067290;0.067290;0.225843;0.085479;0.067290;0.063116;0.181188;0.067290;0.181188;0.098123;0.067290;0.067290;0.063116;0.085479;0.225843;0.025914;0.098123;0.085479;0.063116;0.225843;0.225843;0.111912;0.063116;0.025914;0.111912;0.183520;0.085479;0.111912;0.225843;0.025914;0.063116;0.181188;0.181188;0.063116;0.085479;0.225843;0.067290;0.025914;0.225843;0.225843;0.079445
0.067290;0.085479;0.067290;0.098123;0.111912;0.085479;0.063116;0.111912;0.067290;0.067290;0.183520;0.111912;0.067290;0.183520;0.025914;0.181188;0.025914;0.183520;0.025914;0.111912;0.085479;0.111912;0.183520;0.098123;0.085479;0.085479;0.067290;0.183520;0.085479;0.181188;0.098123;0.025914;0.085479;0.067290;0.225843;0.085479;0.067290;0.183520;0.225843;0.225843;0.111912;0.098123;0.098123;0.098123;0.111912;0.067290;0.025914;0.111912;0.098123;0.063116;0.025914;0.098123;0.067290;0.098123;0.063116;0.183520;0.073072
0.085479;0.111912;0.085479;0.098123;0.225843;0.181188;0.183520;0.063116;0.063116;0.063116;0.098123;0.025914;0.063116;0.181188;0.183520;0.181188;0.025914;0.098123;0.067290;0.111912;0.183520;0.025914;0.067290;0.025914;0.025914;0.111912;0.085479;0.181188;0.181188;0.085479;0.183520;0.098123;0.067290;0.183520;0.067290;0.085479;0.181188;0.063116;0.025914;0.085479;0.025914;0.067290;0.181188;0.067290;0.183520;0.098123;0.085479;0.025914;0.063116;0.025914;0.025914;0.067290;0.111912;0.098123;0.085479;0.098123;0.083938
0.183520;0.063116;0.098123;0.063116;0.085479;0.225843;0.025914;0.225843;0.183520;0.225843;0.111912;0.183520;0.183520;0.225843;0.063116;0.085479;0.025914;0.111912;0.225843;0.063116;0.098123;0.025914;0.111912;0.098123;0.063116;0.067290;0.067290;0.063116;0.183520;0.225843;0.085479;0.085479;0.181188;0.098123;0.181188;0.085479;0.063116;0.085479;0.067290;0.183520;0.225843;0.063116;0.025914;0.181188;0.098123;0.183520;0.181188;0.098123;0.225843;0.183520;0.085479;0.183520;0.183520;0.063116;0.225843;0.085479;0.084788
0.098123;0.225843;0.225843;0.085479;0.181188;0.111912;0.181188;0.098123;0.111912;0.063116;0.111912;0.067290;0.085479;0.225843;0.025914;0.111912;0.067290;0.067290;0.181188;0.025914;0.111912;0.181188;0.063116;0.183520;0.098123;0.111912;0.067290;0.085479;0.063116;0.085479;0.067290;0.063116;0.063116;0.025914;0.183520;0.025914;0.181188;0.225843;0.025914;0.225843;0.067290;0.181188;0.025914;0.111912;0.025914;0.063116;0.111912;0.063116;0.025914;0.067290;0.063116;0.098123;0.085479;0.098123;0.063116;0.063116;0.063783
0.183520;0.067290;0.181188;0.111912;0.067290;0.225843;0.063116;0.067290;0.183520;0.225843;0.181188;0.225843;0.025914;0.063116;0.025914;0.025914;0.111912;0.098123;0.067290;0.085479;0.025914;0.225843;0.085479;0.098123;0.181188;0.063116;0.098123;0.098123;0.225843;0.067290;0.067290;0.181188;0.111912;0.025914;0.111912;0.183520;0.225843;0.067290;0.063116;0.085479;0.085479;0.025914;0.098123;0.025914;0.225843;0.225843;0.025914;0.183520;0.225843;0.111912;0.067290;0.025914;0.225843;0.181188;0.067290;0.085479;0.080629
0.225843;0.098123;0.098123;0.098123;0.067290;0.111912;0.085479;0.183520;0.225843;0.085479;0.025914;0.098123;0.025914;0.111912;0.181188;0.025914;0.225843;0.225843;0.025914;0.025914;0.111912;0.067290;0.098123;0.111912;0.225843;0.098123;0.181188;0.025914;0.111912;0.098123;0.111912;0.085479;0.067290;0.063116;0.111912;0.181188;0.098123;0.085479;0.098123;0.085479;0.225843;0.085479;0.063116;0.183520;0.025914;0.085479;0.181188;0.111912;0.067290;0.183520;0.067290;0.225843;0.098123;0.183520;0.085479;0.025914;0.062727
0.067290;0.181188;0.183520;0.067290;0.111912;0.085479;0.025914;0.063116;0.183520;0.063116;0.183520;0.098123;0.181188;0.098123;0.063116;0.111912;0.025914;0.098123;0.181188;0.085479;0.067290;0.225843;0.098123;0.098123;0.183520;0.183520;0.067290;0.025914;0.225843;0.181188;0.085479;0.111912;0.181188;0.098123;0.181188;0.225843;0.025914;0.181188;0.183520;0.085479;0.085479;0.111912;0.111912;0.225843;0.098123;0.183520;0.111912;0.181188;0.063116;0.085479;0.067290;0.067290;0.225843;0.085479;0.063116;0.098123;0.089361
0.111912;0.183520;0.067290;0.225843;0.085479;0.183520;0.183520;0.183520;0.225843;0.085479;0.225843;0.111912;0.067290;0.181188;0.181188;0.025914;0.183520;0.111912;0.111912;0.225843;0.183520;0.098123;0.085479;0.025914;0.098123;0.025914;0.098123;0.063116;0.225843;0.225843;0.183520;0.025914;0.067290;0.067290;0.025914;0.225843;0.225843;0.225843;0.225843;0.067290;0.181188;0.025914;0.225843;0.025914;0.025914;0.111912;0.067290;0.063116;0.225843;0.067290;0.098123;0.025914;0.111912;0.225843;0.183520;0.067290;0.094487
0.183520;0.085479;0.063116;0.098123;0.181188;0.181188;0.225843;0.025914;0.183520;0.025914;0.183520;0.225843;0.063116;0.063116;0.181188;0.025914;0.183520;0.098123;0.111912;0.067290;0.067290;0.111912;0.183520;0.085479;0.067290;0.225843;0.098123;0.098123;0.085479;0.181188;0.225843;0.181188;0.085479;0.067290;0.025914;0.067290;0.063116;0.067290;0.098123;0.085479;0.111912;0.111912;0.063116;0.063116;0.183520;0.085479;0.225843;0.063116;0.067290;0.085479;0.063116;0.225843;0.098123;0.098123;0.025914;0.067290;0.085381
0.025914;0.098123;0.085479;0.098123;0.085479;0.225843;0.067290;0.183520;0.183520;0.085479;0.098123;0.181188;0.063116;0.183520;0.181188;0.183520;0.063116;0.063116;0.063116;0.098123;0.111912;0.025914;0.181188;0.183520;0.098123;0.063116;0.067290;0.063116;0.225843;0.183520;0.111912;0.085479;0.183520;0.111912;0.063116;0.181188;0.025914;0.225843;0.063116;0.067290;0.183520;0.225843;0.098123;0.181188;0.067290;0.085479;0.098123;0.225843;0.181188;0.225843;0.063116;0.085479;0.225843;0.183520;0.183520;0.063116;0.078394
0.111912;0.181188;0.067290;0.181188;0.111912;0.063116;0.183520;0.098123;0.181188;0.225843;0.085479;0.111912;0.181188;0.225843;0.183520;0.098123;0.085479;0.098123;0.183520;0.181188;0.085479;0.067290;0.025914;0.181188;0.225843;0.085479;0.225843;0.067290;0.025914;0.181188;0.111912;0.111912;0.181188;0.181188;0.025914;0.183520;0.085479;0.063116;0.025914;0.098123;0.098123;0.063116;0.225843;0.225843;0.063116;0.183520;0.085479;0.181188;0.098123;0.063116;0.025914;0.085479;0.025914;0.085479;0.111912;0.025914;0.074359
0.111912;0.098123;0.225843;0.067290;0.085479;0.225843;0.063116;0.085479;0.063116;0.067290;0.225843;0.098123;0.098123;0.098123;0.067290;0.181188;0.183520;0.183520;0.181188;0.181188;0.025914;0.098123;0.183520;0.085479;0.067290;0.111912;0.025914;0.098123;0.025914;0.181188;0.085479;0.181188;0.085479;0.098123;0.025914;0.085479;0.098123;0.025914;0.085479;0.063116;0.063116;0.181188;0.183520;0.111912;0.225843;0.085479;0.111912;0.181188;0.098123;0.225843;0.111912;0.085479;0.111912;0.067290;0.181188;0.183520;0.069262
0.098123;0.025914;0.225843;0.025914;0.225843;0.025914;0.181188;0.181188;0.181188;0.063116;0.085479;0.181188;0.111912;0.183520;0.183520;0.063116;0.063116;0.067290;0.181188;0.067290;0.025914;0.225843;0.085479;0.063116;0.025914;0.025914;0.085479;0.225843;0.181188;0.111912;0.111912;0.183520;0.183520;0.111912;0.183520;0.111912;0.225843;0.111912;0.085479;0.063116;0.181188;0.085479;0.225843;0.181188;0.111912;0.183520;0.183520;0.085479;0.183520;0.063116;0.111912;0.225843;0.225843;0.098123;0.085479;0.183520;0.116559
0.063116;0.111912;0.098123;0.063116;0.225843;0.025914;0.098123;0.225843;0.225843;0.225843;0.085479;0.085479;0.225843;0.063116;0.085479;0.111912;0.181188;0.225843;0.225843;0.067290;0.183520;0.067290;0.067290;0.067290;0.111912;0.225843;0.225843;0.098123;0.183520;0.183520;0.025914;0.067290;0.111912;0.085479;0.025914;0.111912;0.098123;0.085479;0.025914;0.225843;0.098123;0.063116;0.063116;0.063116;0.063116;0.183520;0.085479;0.025914;0.183520;0.183520;0.085479;0.085479;0.063116;0.063116;0.225843;0.181188;0.063706
0.063116;0.067290;0.067290;0.025914;0.067290;0.098123;0.067290;0.098123;0.225843;0.181188;0.063116;0.025914;0.063116;0.111912;0.181188;0.067290;0.067290;0.085479;0.025914;0.098123;0.098123;0.067290;0.225843;0.111912;0.025914;0.063116;0.063116;0.225843;0.181188;0.181188;0.225843;0.085479;0.111912;0.111912;0.111912;0.085479;0.225843;0.098123;0.098123;0.098123;0.063116;0.111912;0.063116;0.063116;0.225843;0.111912;0.183520;0.025914;0.025914;0.098123;0.085479;0.067290;0.111912;0.225843;0.111912;0.098123;0.103661
0.063116;0.183520;0.225843;0.225843;0.183520;0.111912;0.085479;0.098123;0.063116;0.225843;0.111912;0.067290;0.181188;0.025914;0.025914;0.098123;0.181188;0.063116;0.181188;0.183520;0.025914;0.025914;0.225843;0.225843;0.181188;0.111912;0.111912;0.181188;0.067290;0.025914;0.098123;0.098123;0.111912;0.111912;0.067290;0.111912;0.098123;0.067290;0.085479;0.111912;0.225843;0.183520;0.181188;0.111912;0.098123;0.085479;0.085479;0.181188;0.111912;0.085479;0.111912;0.111912;0.181188;0.183520;0.225843;0.098123;0.070543
0.085479;0.225843;0.183520;0.225843;0.063116;0.063116;0.063116;0.067290;0.183520;0.085479;0.085479;0.098123;0.111912;0.025914;0.098123;0.111912;0.085479;0.067290;0.111912;0.098123;0.025914;0.098123;0.063116;0.063116;0.111912;0.098123;0.063116;0.183520;0.067290;0.098123;0.111912;0.181188;0.183520;0.183520;0.111912;0.098123;0.025914;0.098123;0.067290;0.183520;0.181188;0.225843;0.063116;0.183520;0.183520;0.063116;0.085479;0.181188;0.111912;0.098123;0.085479;0.063116;0.067290;0.063116;0.111912;0.225843;0.067653
0.085479;0.225843;0.085479;0.098123;0.225843;0.225843;0.183520;0.111912;0.111912;0.225843;0.063116;0.067290;0.067290;0.063116;0.111912;0.025914;0.225843;0.067290;0.067290;0.111912;0.225843;0.183520;0.225843;0.225843;0.183520;0.181188;0.098123;0.098123;0.225843;0.085479;0.111912;0.085479;0.063116;0.098123;0.183520;0.181188;0.183520;0.025914;0.098123;0.067290;0.067290;0.067290;0.183520;0.025914;0.025914;0.063116;0.098123;0.063116;0.063116;0.067290;0.085479;0.181188;0.085479;0.025914;0.183520;0.085479;0.090850
0.183520;0.181188;0.025914;0.183520;0.063116;0.098123;0.111912;0.098123;0.085479;0.098123;0.111912;0.085479;0.183520;0.181188;0.225843;0.183520;0.067290;0.025914;0.067290;0.063116;0.183520;0.183520;0.025914;0.111912;0.067290;0.181188;0.025914;0.063116;0.067290;0.098123;0.183520;0.067290;0.085479;0.183520;0.225843;0.111912;0.183520;0.225843;0.085479;0.183520;0.181188;0.025914;0.025914;0.025914;0.025914;0.098123;0.025914;0.183520;0.085479;0.098123;0.025914;0.098123;0.025914;0.181188;0.063116;0.063116;0.069802
0.085479;0.025914;0.067290;0.085479;0.025914;0.085479;0.085479;0.098123;0.111912;0.098123;0.183520;0.183520;0.111912;0.063116;0.085479;0.063116;0.098123;0.183520;0.067290;0.025914;0.085479;0.067290;0.025914;0.067290;0.111912;0.098123;0.225843;0.025914;0.067290;0.098123;0.063116;0.098123;0.067290;0.225843;0.098123;0.111912;0.181188;0.063116;0.025914;0.225843;0.063116;0.183520;0.063116;0.098123;0.063116;0.098123;0.085479;0.181188;0.085479;0.085479;0.111912;0.181188;0.067290;0.183520;0.098123;0.183520;0.054943
0.063116;0.098123;0.181188;0.225843;0.225843;0.085479;0.225843;0.067290;0.067290;0.067290;0.111912;0.025914;0.025914;0.225843;0.063116;0.067290;0.085479;0.025914;0.025914;0.025914;0.085479;0.181188;0.225843;0.098123;0.085479;0.225843;0.181188;0.063116;0.085479;0.085479;0.063116;0.067290;0.111912;0.067290;0.085479;0.183520;0.111912;0.225843;0.025914;0.225843;0.225843;0.063116;0.183520;0.085479;0.085479;0.183520;0.067290;0.225843;0.085479;0.025914;0.098123;0.098123;0.085479;0.111912;0.225843;0.063116;0.073190
